,%spendhighimprshare,KS,cost,cost_on_high_imprshare,portfolio_id,ports
2838,1.0,KS7232,14.17000007,14.17000007,16660.0,16660.0
2088,1.0,KS7232,14.09000021,14.09000021,15366.0,15366.0
2554,1.0,KS7232,13.94999957,13.94999957,16146.0,16146.0
287,1.0,KS1520,13.93999958,13.93999958,4271.0,4271.0
1886,1.0,KS7232,13.83999998,13.83999998,14865.0,14865.0
2277,1.0,KS7232,13.779999969999999,13.779999969999999,15695.0,15695.0
2836,1.0,KS7232,13.64999985,13.64999985,16658.0,16658.0
347,1.0,KS6173,13.63999968,13.63999968,1636.0,1636.0
825,1.0,KS1532,13.619999859999998,13.619999859999998,3034.0,3034.0
745,1.0,KS7232,13.52999992,13.52999992,8798.0,8798.0
675,1.0,KS1532,13.430000169999998,13.430000169999998,2830.0,2830.0
2413,1.0,KS7232,13.21000004,13.21000004,15905.0,15905.0
4378,1.0,KS7166,13.03999996,13.03999996,10645.0,10645.0
1449,1.0,KS3441,13.01000023,13.01000023,6562.0,6562.0
2760,1.0,KS7232,13.01000011,13.01000011,16496.0,16496.0
1719,1.0,KS7232,13.009999849999998,13.009999849999998,14344.0,14344.0
1860,1.0,KS7232,12.85999996,12.85999996,14783.0,14783.0
1808,1.0,KS3441,12.82000009,12.82000009,7332.0,7332.0
1276,1.0,KS7232,12.80999999,12.80999999,12400.0,12400.0
1233,1.0,KS7232,12.759999769999999,12.759999769999999,12231.0,12231.0
1022,1.0,KS7232,12.66000022,12.66000022,11027.0,11027.0
1932,1.0,KS1143,12.64000011,12.64000011,5053.0,5053.0
307,1.0,KS5123,12.59000015,12.59000015,1279.0,1279.0
2450,1.0,KS1143,12.59000015,12.59000015,5784.0,5784.0
1359,1.0,KS7232,12.43999958,12.43999958,12884.0,12884.0
1643,1.0,KS7232,12.38,12.38,14104.0,14104.0
475,1.0,KS7232,12.34000015,12.34000015,5302.0,5302.0
1501,1.0,KS7232,12.269999949999999,12.269999949999999,13598.0,13598.0
625,1.0,KS7232,12.22999966,12.22999966,7713.0,7713.0
596,1.0,KS1143,12.1999997,12.1999997,1658.0,1658.0
1192,1.0,KS1143,12.14999973,12.14999973,3686.0,3686.0
480,1.0,KS6176,12.13000011,12.13000011,9919.0,9919.0
1046,1.0,KS7232,12.08999998,12.08999998,11203.0,11203.0
206,1.0,KS7232,12.0600003,12.0600003,1412.0,1412.0
1725,1.0,KS7232,11.910000530000001,11.910000530000001,14358.0,14358.0
2219,1.0,KS7232,11.87000006,11.87000006,15598.0,15598.0
320,1.0,KS7232,11.81000019,11.81000019,3102.0,3102.0
1783,1.0,KS7232,11.810000000000002,11.810000000000002,14533.0,14533.0
6998,1.0,KS7166,11.79000009,11.79000009,15479.0,15479.0
758,1.0,KS7232,11.77999985,11.77999985,8915.0,8915.0
1628,1.0,KS7232,11.779999619999998,11.779999619999998,14044.0,14044.0
2481,1.0,KS7232,11.75999957,11.75999957,16013.0,16013.0
95,1.0,KS3441,11.739999769999999,11.739999769999999,740.0,740.0
2152,1.0,KS7232,11.629999699999999,11.629999699999999,15479.0,15479.0
1077,1.0,KS7232,11.609999890000001,11.609999890000001,11372.0,11372.0
1992,1.0,KS7232,11.56999969,11.56999969,15131.0,15131.0
657,1.0,KS7232,11.5299999,11.5299999,8034.0,8034.0
2763,1.0,KS7232,11.500000179999999,11.500000179999999,16504.0,16504.0
1190,1.0,KS7232,11.44999981,11.44999981,12066.0,12066.0
1989,1.0,KS7232,11.37999988,11.37999988,15122.0,15122.0
819,1.0,KS7232,11.340000159999999,11.340000159999999,9540.0,9540.0
1231,1.0,KS7232,11.329999839999997,11.329999839999997,12229.0,12229.0
1646,1.0,KS7232,11.320000049999999,11.320000049999999,14116.0,14116.0
2583,1.0,KS7232,11.25,11.25,16197.0,16197.0
1733,1.0,KS1143,11.21999979,11.21999979,4775.0,4775.0
2748,1.0,KS7232,11.18750001,11.18750001,16474.0,16474.0
961,1.0,KS5035,11.1500002,11.1500002,7274.0,7274.0
2440,1.0,KS7232,11.14999985,11.14999985,15949.0,15949.0
877,1.0,KS7232,11.070000180000001,11.070000180000001,9970.0,9970.0
559,1.0,KS7232,10.95000011,10.95000011,6298.0,6298.0
2012,1.0,KS7232,10.93999997,10.93999997,15212.0,15212.0
1574,1.0,KS7232,10.929999819999999,10.929999819999999,13926.0,13926.0
1785,1.0,KS7232,10.910000029999999,10.910000029999999,14535.0,14535.0
1155,1.0,KS7232,10.8000002,10.8000002,11863.0,11863.0
337,1.0,KS7019,10.74000001,10.74000001,2255.0,2255.0
177,1.0,KS3441,10.64000034,10.64000034,1132.0,1132.0
2384,1.0,KS7232,10.640000230000002,10.640000230000002,15864.0,15864.0
2569,1.0,KS7232,10.53999996,10.53999996,16178.0,16178.0
615,1.0,KS3441,10.48000007,10.48000007,4579.0,4579.0
2,1.0,KS7059,10.439999749999998,10.439999749999998,256.0,256.0
232,1.0,KS7232,10.38999987,10.38999987,1573.0,1573.0
612,1.0,KS7232,10.35000014,10.35000014,7565.0,7565.0
936,1.0,KS7232,10.350000110000002,10.350000110000002,10458.0,10458.0
537,1.0,KS7232,10.35000003,10.35000003,6097.0,6097.0
2713,1.0,KS7232,10.28999999,10.28999999,16418.0,16418.0
816,1.0,KS7232,10.259999999999998,10.259999999999998,9533.0,9533.0
1229,1.0,KS7232,10.21999998,10.21999998,12226.0,12226.0
572,1.0,KS7019,10.21999992,10.21999992,2815.0,2815.0
2429,1.0,KS7232,10.21000004,10.21000004,15934.0,15934.0
834,1.0,KS1532,10.08000011,10.08000011,3043.0,3043.0
977,1.0,KS7232,9.92999991,9.92999991,10762.0,10762.0
2065,1.0,KS7232,9.90999967,9.90999967,15317.0,15317.0
2542,1.0,KS1143,9.90000004,9.90000004,5899.0,5899.0
451,1.0,KS7232,9.86000019,9.86000019,4761.0,4761.0
2631,1.0,KS7232,9.810000220000001,9.810000220000001,16277.0,16277.0
2315,1.0,KS7232,9.70999971,9.70999971,15754.0,15754.0
619,1.0,KS7232,9.680000190000001,9.680000190000001,7675.0,7675.0
2662,1.0,KS7232,9.48000025,9.48000025,16333.0,16333.0
2162,1.0,KS7232,9.47000027,9.47000027,15500.0,15500.0
1924,1.0,KS7232,9.43999958,9.43999958,14965.0,14965.0
1057,1.0,KS1143,9.40000022,9.40000022,3471.0,3471.0
499,1.0,KS7232,9.38000012,9.38000012,5621.0,5621.0
1497,1.0,KS7232,9.370000489999999,9.370000489999999,13576.0,13576.0
1245,1.0,KS7232,9.34226621,9.34226621,12278.0,12278.0
558,1.0,KS7232,9.32000028,9.32000028,6265.0,6265.0
1905,1.0,KS7232,9.319999930000002,9.319999930000002,14898.0,14898.0
519,1.0,KS7232,9.31999993,9.31999993,5807.0,5807.0
934,1.0,KS1143,9.25000011,9.25000011,3053.0,3053.0
960,1.0,KS5035,9.250000099999998,9.250000099999998,7273.0,7273.0
1420,1.0,KS7232,9.240000109999999,9.240000109999999,13254.0,13254.0
2460,1.0,KS7232,9.06999969,9.06999969,15977.0,15977.0
207,1.0,KS7232,9.02000004,9.02000004,1416.0,1416.0
866,1.0,KS7232,8.97000015,8.97000015,9902.0,9902.0
259,1.0,KS7232,8.97000003,8.97000003,1788.0,1788.0
635,1.0,KS7232,8.94000002,8.94000002,7795.0,7795.0
1709,1.0,KS7232,8.93999994,8.93999994,14322.0,14322.0
6370,1.0,KS7166,8.8999998,8.8999998,14772.0,14772.0
786,1.0,KS7232,8.869999889999999,8.869999889999999,9309.0,9309.0
57,1.0,KS7138,8.8499999,8.8499999,1945.0,1945.0
824,1.0,KS6173,8.8199999,8.8199999,3612.0,3612.0
2161,1.0,KS7232,8.81999987,8.81999987,15499.0,15499.0
386,1.0,KS7232,8.730000149999999,8.730000149999999,3777.0,3777.0
669,1.0,KS7232,8.71999979,8.71999979,8115.0,8115.0
1700,1.0,KS1143,8.69999981,8.69999981,4729.0,4729.0
1712,1.0,KS3441,8.69999981,8.69999981,7151.0,7151.0
2501,1.0,KS7232,8.62999987,8.62999987,16045.0,16045.0
897,1.0,KS7232,8.61999992,8.61999992,10112.0,10112.0
760,1.0,KS7232,8.52999993,8.52999993,8978.0,8978.0
1074,1.0,KS7232,8.50000006,8.50000006,11333.0,11333.0
1057,1.0,KS7232,8.46000004,8.46000004,11260.0,11260.0
1030,1.0,KS7232,8.42000006,8.42000006,11137.0,11137.0
1706,1.0,KS3441,8.40999985,8.40999985,7144.0,7144.0
2186,1.0,KS7232,8.3699998,8.3699998,15551.0,15551.0
1230,1.0,KS7232,8.23000002,8.23000002,12227.0,12227.0
1833,1.0,KS1143,8.229999789999999,8.229999789999999,4899.0,4899.0
2100,1.0,KS1143,8.17000008,8.17000008,5260.0,5260.0
353,1.0,KS7232,8.16000001,8.16000001,3515.0,3515.0
485,1.0,KS7232,8.14999978,8.14999978,5459.0,5459.0
995,1.0,KS7232,8.139999699999999,8.139999699999999,10870.0,10870.0
1036,1.0,KS7232,8.09999999,8.09999999,11175.0,11175.0
325,1.0,KS1143,8.07000004,8.07000004,1376.0,1376.0
261,1.0,KS1532,8.060000089999999,8.060000089999999,1797.0,1797.0
1086,1.0,KS3441,8.03000021,8.03000021,5786.0,5786.0
1820,1.0,KS1143,8.00999987,8.00999987,4883.0,4883.0
1674,1.0,KS7232,7.9100000900000005,7.9100000900000005,14236.0,14236.0
1938,1.0,KS1143,7.90999985,7.90999985,5061.0,5061.0
1797,1.0,KS1143,7.8900001600000005,7.8900001600000005,4856.0,4856.0
774,1.0,KS7232,7.8900001,7.8900001,9268.0,9268.0
1588,1.0,KS1143,7.88000012,7.88000012,4592.0,4592.0
357,1.0,KS7232,7.88000003,7.88000003,3539.0,3539.0
2705,1.0,KS7232,7.79999995,7.79999995,16402.0,16402.0
2318,1.0,KS7232,7.77000022,7.77000022,15758.0,15758.0
2352,1.0,KS1143,7.76000011,7.76000011,5667.0,5667.0
1275,1.0,KS7232,7.7299999,7.7299999,12397.0,12397.0
2292,1.0,KS7232,7.66999983,7.66999983,15720.0,15720.0
6624,1.0,KS7166,7.61999989,7.61999989,15057.0,15057.0
1988,1.0,KS1143,7.60999988,7.60999988,5122.0,5122.0
503,1.0,KS7232,7.560000179999999,7.560000179999999,5672.0,5672.0
2485,1.0,KS1143,7.55999994,7.55999994,5826.0,5826.0
1056,1.0,KS1143,7.55000007,7.55000007,3470.0,3470.0
2105,1.0,KS1143,7.51000023,7.51000023,5265.0,5265.0
2747,1.0,KS7232,7.50000048,7.50000048,16472.0,16472.0
403,1.0,KS7232,7.3999999800000005,7.3999999800000005,4173.0,4173.0
1202,1.0,KS7232,7.38999987,7.38999987,12118.0,12118.0
415,1.0,KS3441,7.3699999499999995,7.3699999499999995,3603.0,3603.0
550,1.0,KS7019,7.35999991,7.35999991,2777.0,2777.0
2051,1.0,KS7232,7.340000030000001,7.340000030000001,15292.0,15292.0
1177,1.0,KS7232,7.28999996,7.28999996,12021.0,12021.0
211,1.0,KS1532,7.260000069999999,7.260000069999999,1591.0,1591.0
1191,1.0,KS1143,7.249999880000001,7.249999880000001,3684.0,3684.0
1070,1.0,KS7232,7.139999930000001,7.139999930000001,11318.0,11318.0
323,1.0,KS1532,7.10999996,7.10999996,2059.0,2059.0
473,1.0,KS1143,6.9300000299999995,6.9300000299999995,1530.0,1530.0
6243,1.0,KS7166,6.89000008,6.89000008,14587.0,14587.0
1330,1.0,KS7232,6.85999989,6.85999989,12772.0,12772.0
261,1.0,KS6176,6.85000008,6.85000008,8780.0,8780.0
1430,1.0,KS7232,6.789999839999999,6.789999839999999,13294.0,13294.0
1182,1.0,KS1143,6.74999976,6.74999976,3664.0,3664.0
2580,1.0,KS1143,6.67999983,6.67999983,5940.0,5940.0
1313,1.0,KS3441,6.65999985,6.65999985,6318.0,6318.0
1580,1.0,KS7232,6.589999929999999,6.589999929999999,13933.0,13933.0
1381,1.0,KS7232,6.57999992,6.57999992,13088.0,13088.0
1131,1.0,KS1143,6.51000005,6.51000005,3583.0,3583.0
574,1.0,KS7232,6.49000012,6.49000012,6639.0,6639.0
1855,1.0,KS1143,6.48999977,6.48999977,4931.0,4931.0
1594,1.0,KS7232,6.46000004,6.46000004,13964.0,13964.0
1128,1.0,KS7232,6.38999999,6.38999999,11672.0,11672.0
506,1.0,KS3441,6.380000069999999,6.380000069999999,4041.0,4041.0
764,1.0,KS7232,6.37999982,6.37999982,9174.0,9174.0
1201,1.0,KS1143,6.32000017,6.32000017,3705.0,3705.0
747,1.0,KS7232,6.32000017,6.32000017,8821.0,8821.0
1056,1.0,KS7232,6.29999983,6.29999983,11247.0,11247.0
20,1.0,KS1173,6.27999999,6.27999999,1177.0,1177.0
754,1.0,KS7232,6.25,6.25,8878.0,8878.0
1195,1.0,KS7232,6.219999980000001,6.219999980000001,12094.0,12094.0
634,1.0,KS7232,6.21000004,6.21000004,7794.0,7794.0
86,1.0,KS5123,6.15999985,6.15999985,595.0,595.0
1878,1.0,KS7232,6.13999987,6.13999987,14837.0,14837.0
2499,1.0,KS7232,6.07999992,6.07999992,16042.0,16042.0
1078,1.0,KS1143,6.04000008,6.04000008,3505.0,3505.0
1911,1.0,KS1143,6.01999998,6.01999998,5013.0,5013.0
2478,1.0,KS7232,5.98000002,5.98000002,16009.0,16009.0
498,1.0,KS7232,5.9799999,5.9799999,5599.0,5599.0
534,1.0,KS1143,5.95999998,5.95999998,1593.0,1593.0
856,1.0,KS7232,5.94000006,5.94000006,9851.0,9851.0
1722,1.0,KS7232,5.88999998,5.88999998,14347.0,14347.0
954,1.0,KS1532,5.86000001,5.86000001,3197.0,3197.0
1867,1.0,KS1143,5.73999977,5.73999977,4951.0,4951.0
1480,1.0,KS7232,5.7299999800000005,5.7299999800000005,13535.0,13535.0
5405,1.0,KS7166,5.6500001,5.6500001,13335.0,13335.0
1184,1.0,KS1143,5.62000003,5.62000003,3672.0,3672.0
667,1.0,KS7232,5.6099999,5.6099999,8087.0,8087.0
1540,1.0,KS1143,5.5999999,5.5999999,4530.0,4530.0
1535,1.0,KS7232,5.54999995,5.54999995,13760.0,13760.0
1048,1.0,KS1143,5.5,5.5,3452.0,3452.0
2099,1.0,KS1143,5.46999979,5.46999979,5259.0,5259.0
623,1.0,KS7232,5.41000007,5.41000007,7710.0,7710.0
4821,1.0,KS7166,5.38000011,5.38000011,11986.0,11986.0
2314,1.0,KS7232,5.37000013,5.37000013,15753.0,15753.0
1163,1.0,KS7232,5.25999993,5.25999993,11922.0,11922.0
222,1.0,KS7232,5.16999999,5.16999999,1502.0,1502.0
2229,1.0,KS7232,5.16,5.16,15610.0,15610.0
2796,1.0,KS7232,5.13999999,5.13999999,16589.0,16589.0
1841,1.0,KS7232,5.05999994,5.05999994,14722.0,14722.0
1682,1.0,KS7232,5.0,5.0,14255.0,14255.0
1508,1.0,KS7232,5.0,5.0,13637.0,13637.0
2418,1.0,KS7232,5.0,5.0,15913.0,15913.0
2597,1.0,KS7232,5.0,5.0,16222.0,16222.0
1704,1.0,KS1143,4.98999977,4.98999977,4734.0,4734.0
813,1.0,KS7232,4.96999997,4.96999997,9530.0,9530.0
6795,1.0,KS7166,4.92000008,4.92000008,15251.0,15251.0
828,1.0,KS7232,4.88000011,4.88000011,9592.0,9592.0
6246,1.0,KS7166,4.86000013,4.86000013,14591.0,14591.0
2281,1.0,KS1143,4.81000007,4.81000007,5585.0,5585.0
537,1.0,KS6176,4.76000023,4.76000023,10078.0,10078.0
416,1.0,KS1143,4.74,4.74,1473.0,1473.0
813,1.0,KS5123,4.71000004,4.71000004,2609.0,2609.0
1640,1.0,KS3441,4.69999981,4.69999981,6969.0,6969.0
683,1.0,KS7166,4.65999985,4.65999985,1888.0,1888.0
32,1.0,KS3613,4.61000014,4.61000014,82.0,82.0
1591,0.9933481153288332,KS1143,4.5100000200000006,4.48000002,4595.0,4595.0
415,1.0,KS7232,4.46999979,4.46999979,4447.0,4447.0
815,1.0,KS7232,4.44999981,4.44999981,9532.0,9532.0
921,1.0,KS3441,4.44299991,4.44299991,5309.0,5309.0
1494,1.0,KS7232,4.38000011,4.38000011,13568.0,13568.0
1744,1.0,KS1143,4.33000016,4.33000016,4789.0,4789.0
835,1.0,KS7232,4.329999989999999,4.329999989999999,9641.0,9641.0
151,1.0,KS3441,4.28000021,4.28000021,995.0,995.0
1677,1.0,KS7232,4.23999977,4.23999977,14240.0,14240.0
786,1.0,KS1532,4.229999960000001,4.229999960000001,2965.0,2965.0
889,1.0,KS7232,4.16000008,4.16000008,10060.0,10060.0
44,1.0,KS5039,4.11000013,4.11000013,763.0,763.0
2793,1.0,KS1143,4.07000005,4.07000005,6224.0,6224.0
2412,1.0,KS1143,4.01999998,4.01999998,5738.0,5738.0
2505,1.0,KS7232,3.99000001,3.99000001,16052.0,16052.0
2348,1.0,KS7232,3.9499999900000002,3.9499999900000002,15808.0,15808.0
2525,1.0,KS1143,3.9300000699999997,3.9300000699999997,5878.0,5878.0
1770,1.0,KS1143,3.89999998,3.89999998,4826.0,4826.0
2299,1.0,KS7232,3.86000001,3.86000001,15728.0,15728.0
7018,1.0,KS7166,3.83999991,3.83999991,15535.0,15535.0
2261,1.0,KS7232,3.8300000400000003,3.8300000400000003,15668.0,15668.0
2337,1.0,KS7232,3.7899999600000003,3.7899999600000003,15790.0,15790.0
1197,1.0,KS1143,3.75999999,3.75999999,3699.0,3699.0
602,1.0,KS1532,3.75000006,3.75000006,2719.0,2719.0
320,1.0,KS1532,3.75000003,3.75000003,2045.0,2045.0
1193,1.0,KS7232,3.73999991,3.73999991,12085.0,12085.0
2141,1.0,KS7232,3.72000003,3.72000003,15455.0,15455.0
879,1.0,KS7232,3.66000009,3.66000009,9988.0,9988.0
508,1.0,KS1143,3.6600000200000005,3.6600000200000005,1567.0,1567.0
310,1.0,KS7232,3.65749988,3.65749988,2443.0,2443.0
215,1.0,KS7232,3.58999991,3.58999991,1473.0,1473.0
1308,1.0,KS6173,3.56999996,3.56999996,4317.0,4317.0
2097,1.0,KS7232,3.4700000299999996,3.4700000299999996,15377.0,15377.0
994,1.0,KS3441,3.46000004,3.46000004,5508.0,5508.0
538,1.0,KS7232,3.4500000699999998,3.4500000699999998,6108.0,6108.0
1085,1.0,KS1143,3.44000006,3.44000006,3517.0,3517.0
551,1.0,KS6176,3.41000009,3.41000009,10132.0,10132.0
149,1.0,KS1532,3.3400000299999997,3.3400000299999997,1059.0,1059.0
817,1.0,KS5123,3.33999991,3.33999991,2615.0,2615.0
2413,1.0,KS1143,3.31000006,3.31000006,5742.0,5742.0
1580,1.0,KS1143,3.29999995,3.29999995,4583.0,4583.0
278,1.0,KS7232,3.25999997,3.25999997,1904.0,1904.0
1774,1.0,KS1143,3.21000004,3.21000004,4830.0,4830.0
1984,1.0,KS1143,3.20000005,3.20000005,5117.0,5117.0
266,1.0,KS1179,3.16,3.16,1935.0,1935.0
2069,1.0,KS1143,3.1599999700000003,3.1599999700000003,5227.0,5227.0
1662,1.0,KS1143,3.1400001,3.1400001,4680.0,4680.0
1747,1.0,KS3441,3.09999999,3.09999999,7209.0,7209.0
2694,1.0,KS7166,3.0999999,3.0999999,7327.0,7327.0
350,1.0,KS7232,3.0600000599999997,3.0600000599999997,3510.0,3510.0
2259,1.0,KS7232,3.03000002,3.03000002,15661.0,15661.0
1742,1.0,KS1143,3.02999997,3.02999997,4785.0,4785.0
2786,1.0,KS7232,3.00999999,3.00999999,16557.0,16557.0
301,1.0,KS7232,2.98000002,2.98000002,2075.0,2075.0
739,1.0,KS7232,2.9300000099999997,2.9300000099999997,8782.0,8782.0
1425,1.0,KS7232,2.7680000700000003,2.7680000700000003,13266.0,13266.0
1097,1.0,KS1143,2.74999993,2.74999993,3541.0,3541.0
705,0.9513888895640431,KS1532,2.88000004,2.74000004,2870.0,2870.0
2791,1.0,KS1143,2.72999996,2.72999996,6221.0,6221.0
393,1.0,KS7232,2.7,2.7,4080.0,4080.0
1321,1.0,KS7232,2.66000009,2.66000009,12713.0,12713.0
2116,1.0,KS1143,2.6500001,2.6500001,5279.0,5279.0
370,1.0,KS3441,2.59,2.59,3331.0,3331.0
701,1.0,KS7232,2.58000004,2.58000004,8453.0,8453.0
1731,1.0,KS1143,2.56000006,2.56000006,4772.0,4772.0
2150,1.0,KS1143,2.54999995,2.54999995,5320.0,5320.0
1874,1.0,KS1143,2.53999996,2.53999996,4965.0,4965.0
1647,1.0,KS1143,2.38000011,2.38000011,4663.0,4663.0
2744,1.0,KS7232,2.34000003,2.34000003,16465.0,16465.0
808,1.0,KS5123,2.30999995,2.30999995,2603.0,2603.0
1804,1.0,KS1143,2.26999998,2.26999998,4864.0,4864.0
2338,1.0,KS1143,2.25,2.25,5651.0,5651.0
1193,1.0,KS1143,2.20000005,2.20000005,3690.0,3690.0
1128,1.0,KS1143,2.17999994,2.17999994,3580.0,3580.0
1666,1.0,KS1143,2.17000008,2.17000008,4684.0,4684.0
1081,1.0,KS1143,2.1400001,2.1400001,3512.0,3512.0
1063,1.0,KS1143,2.12,2.12,3480.0,3480.0
1203,1.0,KS1143,2.1099999,2.1099999,3708.0,3708.0
655,1.0,KS7232,2.07999992,2.07999992,8031.0,8031.0
1093,1.0,KS1143,2.06,2.06,3532.0,3532.0
1527,1.0,KS1143,2.04999995,2.04999995,4515.0,4515.0
272,1.0,KS6173,2.03999996,2.03999996,1409.0,1409.0
1217,1.0,KS1143,2.00999993,2.00999993,3728.0,3728.0
2265,1.0,KS7232,2.0,2.0,15674.0,15674.0
2807,1.0,KS7232,1.97000003,1.97000003,16612.0,16612.0
1360,1.0,KS1143,1.95000005,1.95000005,4336.0,4336.0
2360,1.0,KS7232,1.91999996,1.91999996,15824.0,15824.0
1564,1.0,KS7232,1.88999999,1.88999999,13905.0,13905.0
1941,1.0,KS1143,1.88,1.88,5064.0,5064.0
2128,1.0,KS7232,1.86999996,1.86999996,15434.0,15434.0
2353,1.0,KS1143,1.86000001,1.86000001,5668.0,5668.0
11,1.0,KS6163,1.85000002,1.85000002,363.0,363.0
2419,1.0,KS1143,1.85000002,1.85000002,5749.0,5749.0
6251,1.0,KS7166,1.75999999,1.75999999,14596.0,14596.0
653,1.0,KS7232,1.75,1.75,8000.0,8000.0
1025,1.0,KS5035,1.6800000000000002,1.6800000000000002,7376.0,7376.0
41,1.0,KS7138,1.65999997,1.65999997,1674.0,1674.0
1942,1.0,KS1143,1.58000004,1.58000004,5065.0,5065.0
2081,1.0,KS7232,1.55999994,1.55999994,15353.0,15353.0
1748,1.0,KS1143,1.52999997,1.52999997,4796.0,4796.0
2804,1.0,KS7232,1.52999997,1.52999997,16605.0,16605.0
1902,1.0,KS1143,1.50999999,1.50999999,5000.0,5000.0
2333,1.0,KS1143,1.50999999,1.50999999,5645.0,5645.0
588,1.0,KS6176,1.49000001,1.49000001,10347.0,10347.0
1741,1.0,KS1143,1.47000003,1.47000003,4784.0,4784.0
1605,1.0,KS1143,1.46000004,1.46000004,4616.0,4616.0
1215,1.0,KS1143,1.45000005,1.45000005,3726.0,3726.0
2049,1.0,KS1143,1.40999997,1.40999997,5203.0,5203.0
818,1.0,KS1532,1.36000003,1.36000003,3026.0,3026.0
1905,1.0,KS1143,1.36000001,1.36000001,5003.0,5003.0
2424,1.0,KS1143,1.34000003,1.34000003,5754.0,5754.0
1213,1.0,KS1143,1.33000004,1.33000004,3724.0,3724.0
762,1.0,KS7232,1.33000004,1.33000004,9155.0,9155.0
644,1.0,KS1532,1.3199999800000002,1.3199999800000002,2767.0,2767.0
1002,0.9849624053366498,KS3441,1.32999994,1.30999994,5527.0,5527.0
2395,1.0,KS7232,1.29999995,1.29999995,15877.0,15877.0
2448,1.0,KS1143,1.26999998,1.26999998,5782.0,5782.0
1210,1.0,KS1143,1.25999999,1.25999999,3721.0,3721.0
719,1.0,KS1532,1.2300000199999999,1.2300000199999999,2885.0,2885.0
1467,1.0,KS7232,1.18000002,1.18000002,13496.0,13496.0
173,1.0,KS1532,1.16999999,1.16999999,1130.0,1130.0
503,1.0,KS1143,1.13999999,1.13999999,1560.0,1560.0
942,1.0,KS7232,1.13999998,1.13999998,10492.0,10492.0
1070,1.0,KS1143,1.08000004,1.08000004,3492.0,3492.0
436,1.0,KS7232,1.02999997,1.02999997,4572.0,4572.0
437,1.0,KS1532,1.0100000100000002,1.0100000100000002,2426.0,2426.0
1735,1.0,KS1143,1.00999999,1.00999999,4777.0,4777.0
605,1.0,KS5035,1.0099999899999998,1.0099999899999998,5994.0,5994.0
1198,1.0,KS1143,1.0,1.0,3700.0,3700.0
2553,1.0,KS7232,0.99000001,0.99000001,16145.0,16145.0
1888,1.0,KS1143,0.99000001,0.99000001,4983.0,4983.0
1690,1.0,KS1143,0.94,0.94,4714.0,4714.0
1339,1.0,KS7232,0.91000003,0.91000003,12812.0,12812.0
1084,1.0,KS1143,0.87,0.87,3516.0,3516.0
1064,1.0,KS1143,0.81,0.81,3482.0,3482.0
1354,1.0,KS6173,0.80999998,0.80999998,4383.0,4383.0
468,1.0,KS7232,0.80000001,0.80000001,5237.0,5237.0
1579,1.0,KS1143,0.79000002,0.79000002,4582.0,4582.0
2590,1.0,KS1143,0.74000001,0.74000001,5951.0,5951.0
1778,1.0,KS1143,0.72000003,0.72000003,4835.0,4835.0
1083,1.0,KS1143,0.70999998,0.70999998,3514.0,3514.0
1904,1.0,KS1143,0.69,0.69,5002.0,5002.0
3201,1.0,KS7166,0.61000001,0.61000001,8406.0,8406.0
1702,1.0,KS7232,0.60000002,0.60000002,14299.0,14299.0
5277,1.0,KS7166,0.54000002,0.54000002,13140.0,13140.0
1518,1.0,KS1143,0.44999999,0.44999999,4501.0,4501.0
1418,1.0,KS7232,0.41999999,0.41999999,13248.0,13248.0
24,1.0,KS1532,0.39,0.39,328.0,328.0
603,1.0,KS7019,0.37,0.37,2857.0,2857.0
1376,1.0,KS3441,0.37,0.37,6418.0,6418.0
785,1.0,KS7232,0.32000001,0.32000001,9300.0,9300.0
289,1.0,KS7232,0.28,0.28,2030.0,2030.0
341,1.0,KS7232,0.15000001,0.15000001,3403.0,3403.0
142,1.0,KS5040,0.02692853,0.02692853,684.0,684.0
